survey,village,adjmatrix_key,HHnum_in_village,hhid,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,rooftypeoth,room_no,bed_no,electricity,latrine,ownrent,hhSurveyed,leader
2016-07-17,46,181,181,46181,ISLAM,MINORITY,0,1,0,0,0,,2,4,"Yes, Private",Owned,RENTED,0,0
2016-07-14,46,182,182,46182,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-23,46,183,183,46183,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-23,46,184,184,46184,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-07,46,185,185,46185,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-13,46,186,186,46186,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-25,46,187,187,46187,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-13,46,188,188,46188,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-14,46,189,189,46189,HINDUISM,OBC,0,0,0,1,0,,3,2,"Yes, Private",None,RENTED,1,0
2016-07-25,46,190,190,46190,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-01,46,191,191,46191,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-03,46,192,192,46192,HINDUISM,OBC,0,1,0,0,0,,3,4,"Yes, Private",Owned,RENTED,1,0
2016-07-11,46,193,193,46193,ISLAM,MINORITY,0,0,0,1,0,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-04,46,194,194,46194,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-25,46,195,195,46195,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-26,46,196,196,46196,HINDUISM,OBC,0,0,0,1,0,,1,0,No,None,GIVEN BY GOVERNMENT,0,0
2016-07-09,46,197,197,46197,HINDUISM,OBC,0,0,0,1,0,,6,2,"Yes, Private",Owned,RENTED,0,0
2016-07-15,46,198,198,46198,ISLAM,MINORITY,0,0,0,1,0,,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-23,46,199,199,46199,ISLAM,MINORITY,0,0,0,1,0,,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,1
2016-07-11,46,200,200,46200,ISLAM,MINORITY,0,1,0,0,0,,1,0,"Yes, Private",Common,RENTED,1,1
2016-07-05,46,201,201,46201,ISLAM,MINORITY,0,1,0,0,0,,0,0,"Yes, Private",Common,GIVEN BY GOVERNMENT,0,0
2016-07-04,46,202,202,46202,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-13,46,203,203,46203,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-15,46,204,204,46204,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-18,46,205,205,46205,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-19,46,206,206,46206,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-08,46,207,207,46207,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,3,"Yes, Government",None,RENTED,1,0
2016-07-19,46,208,208,46208,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,3,"Yes, Government",None,RENTED,0,0
2016-07-11,46,209,209,46209,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,4,0,"Yes, Private",None,RENTED,0,0
2016-07-23,46,210,210,46210,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-20,46,211,211,46211,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-08,46,212,212,46212,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-01,46,213,213,46213,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,1
2016-07-23,46,214,214,46214,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-21,46,215,215,46215,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,0,"Yes, Private",Owned,RENTED,1,1
2016-07-19,46,216,216,46216,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-06,46,217,217,46217,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-04,46,218,218,46218,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-21,46,219,219,46219,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",Owned,RENTED,1,0
2016-07-21,46,220,220,46220,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-04,46,221,221,46221,ISLAM,OBC,0,0,0,1,0,,3,1,"Yes, Private",None,GIVEN BY GOVERNMENT,0,1
2016-07-02,46,222,222,46222,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,3,"Yes, Private",Owned,RENTED,0,0
2016-07-15,46,223,223,46223,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-20,46,224,224,46224,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",Owned,RENTED,0,1
2016-07-17,46,225,225,46225,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-11,46,226,226,46226,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-20,46,227,227,46227,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-04,46,228,228,46228,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,No,None,GIVEN BY GOVERNMENT,0,0
2016-07-06,46,229,229,46229,HINDUISM,GENERAL,0,0,0,1,0,,2,2,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-09,46,230,230,46230,HINDUISM,OBC,0,0,0,1,0,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-17,46,231,231,46231,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,No,None,GIVEN BY GOVERNMENT,0,0
2016-07-05,46,232,232,46232,HINDUISM,OBC,0,0,0,1,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-25,46,233,233,46233,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-14,46,234,234,46234,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-07,46,235,235,46235,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,1,"Yes, Private",Owned,RENTED,1,0
2016-07-01,46,236,236,46236,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,0,0
2016-07-14,46,237,237,46237,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-12,46,238,238,46238,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,5,3,"Yes, Private",Owned,RENTED,1,0
2016-07-07,46,239,239,46239,ISLAM,MINORITY,0,1,0,0,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-02,46,240,240,46240,ISLAM,MINORITY,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-06,46,241,241,46241,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-02,46,242,242,46242,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,6,1,"Yes, Private",Owned,RENTED,1,0
2016-07-04,46,243,243,46243,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-21,46,244,244,46244,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-01,46,245,245,46245,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-21,46,246,246,46246,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-24,46,247,247,46247,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-08,46,248,248,46248,HINDUISM,OBC,0,0,0,1,0,,4,1,"Yes, Private",None,RENTED,0,0
2016-07-06,46,249,249,46249,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-14,46,250,250,46250,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-06,46,251,251,46251,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-23,46,252,252,46252,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,0,1
2016-07-17,46,253,253,46253,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-07,46,254,254,46254,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,1,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
2016-07-15,46,255,255,46255,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-15,46,256,256,46256,ISLAM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-22,46,257,257,46257,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-02,46,258,258,46258,HINDUISM,OBC,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,0,0
2016-07-26,46,259,259,46259,ISLAM,OBC,0,0,1,0,0,,4,3,"Yes, Private",Owned,RENTED,0,0
2016-07-20,46,260,260,46260,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,1,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-02,46,261,261,46261,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-02,46,262,262,46262,ISLAM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-20,47,1,1,47001,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-18,47,2,2,47002,HINDUISM,OBC,0,0,0,0,1,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-13,47,3,3,47003,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-15,47,4,4,47004,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-19,47,5,5,47005,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,1,0
2016-07-12,47,6,6,47006,HINDUISM,OBC,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,1,1
2016-07-11,47,7,7,47007,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-05,47,8,8,47008,HINDUISM,OBC,0,1,0,0,0,,2,0,No,Owned,RENTED,0,0
2016-07-12,47,9,9,47009,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-07,47,10,10,47010,HINDUISM,OBC,0,0,0,1,0,,4,3,"Yes, Private",Owned,RENTED,1,0
2016-07-05,47,11,11,47011,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-10,47,12,12,47012,HINDUISM,OBC,0,0,0,0,1,,3,3,"Yes, Private",None,RENTED,1,0
2016-07-02,47,13,13,47013,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-22,47,14,14,47014,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-07,47,15,15,47015,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-25,47,16,16,47016,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-15,47,17,17,47017,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-08,47,18,18,47018,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-02,47,19,19,47019,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-02,47,20,20,47020,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,No,None,RENTED,0,0
2016-07-02,47,21,21,47021,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-06,47,22,22,47022,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,1
2016-07-23,47,23,23,47023,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-04,47,24,24,47024,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-25,47,25,25,47025,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Private",Owned,RENTED,0,0
2016-07-04,47,26,26,47026,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,3,"Yes, Private",Owned,RENTED,1,0
2016-07-17,47,27,27,47027,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,RENTED,0,0
2016-07-19,47,28,28,47028,HINDUISM,GENERAL,0,1,0,0,0,,3,1,"Yes, Private",Owned,RENTED,0,1
2016-07-08,47,29,29,47029,HINDUISM,OBC,0,0,0,0,1,,5,2,"Yes, Private",Owned,RENTED,0,0
2016-07-03,47,30,30,47030,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-02,47,31,31,47031,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-17,47,32,32,47032,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-10,47,33,33,47033,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-18,47,34,34,47034,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,NA,0,0
2016-07-09,47,35,35,47035,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,No,None,RENTED,0,0
2016-07-21,47,36,36,47036,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-19,47,37,37,47037,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-23,47,38,38,47038,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-19,47,39,39,47039,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-25,47,40,40,47040,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-26,47,41,41,47041,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-25,47,42,42,47042,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-17,47,43,43,47043,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-22,47,44,44,47044,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,0,0,No,None,LEASED,0,0
2016-07-19,47,45,45,47045,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-05,47,46,46,47046,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,1,0,"Yes, Private",None,LEASED,0,0
2016-07-16,47,47,47,47047,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,1,1
2016-07-18,47,48,48,47048,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,1
2016-07-01,47,49,49,47049,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-01,47,50,50,47050,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-09,47,51,51,47051,HINDUISM,OBC,0,0,0,1,0,,4,3,"Yes, Private",Owned,RENTED,1,1
2016-07-20,47,52,52,47052,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-11,47,53,53,47053,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-05,47,54,54,47054,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Government",None,RENTED,1,0
2016-07-25,47,55,55,47055,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-09,47,56,56,47056,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-14,47,57,57,47057,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-25,47,58,58,47058,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-09,47,59,59,47059,HINDUISM,OBC,0,0,0,0,1,,4,4,"Yes, Private",Owned,RENTED,1,0
2016-07-04,47,60,60,47060,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-23,47,61,61,47061,HINDUISM,OBC,0,0,0,1,0,,4,0,"Yes, Government",None,RENTED,0,0
2016-07-17,47,62,62,47062,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-10,47,63,63,47063,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,RENTED,1,1
2016-07-21,47,64,64,47064,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-03,47,65,65,47065,HINDUISM,OBC,0,1,0,0,0,,2,2,No,None,RENTED,1,0
2016-07-22,47,66,66,47066,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-17,47,67,67,47067,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-18,47,68,68,47068,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-24,47,69,69,47069,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-23,47,70,70,47070,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-02,47,71,71,47071,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,RENTED,0,0
2016-07-16,47,72,72,47072,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-08,47,73,73,47073,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-15,47,74,74,47074,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-20,47,75,75,47075,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Government",None,RENTED,0,0
2016-07-19,47,76,76,47076,HINDUISM,OBC,0,0,0,0,1,,6,5,"Yes, Private",Owned,RENTED,1,0
2016-07-16,47,77,77,47077,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,RENTED,1,0
2016-07-09,47,78,78,47078,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-21,47,79,79,47079,HINDUISM,OBC,0,1,0,0,0,,4,0,"Yes, Private",None,RENTED,0,1
2016-07-25,47,80,80,47080,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-10,47,81,81,47081,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,RENTED,0,1
2016-07-19,47,82,82,47082,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-23,47,83,83,47083,HINDUISM,OBC,0,0,0,0,1,,6,2,"Yes, Private",None,RENTED,0,0
2016-07-16,47,84,84,47084,HINDUISM,OBC,0,0,0,0,1,,5,3,"Yes, Private",Owned,RENTED,0,0
2016-07-11,47,85,85,47085,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",None,RENTED,1,0
2016-07-25,47,86,86,47086,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-09,47,87,87,47087,HINDUISM,OBC,0,0,0,0,1,,6,1,"Yes, Private",Owned,RENTED,1,0
2016-07-18,47,88,88,47088,HINDUISM,OBC,0,0,0,1,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-02,47,89,89,47089,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-14,47,90,90,47090,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-21,47,91,91,47091,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-18,47,92,92,47092,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-03,47,93,93,47093,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",None,RENTED,0,0
2016-07-01,47,94,94,47094,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,1
2016-07-17,47,95,95,47095,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,1
2016-07-21,47,96,96,47096,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",None,RENTED,1,0
2016-07-09,47,97,97,47097,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",Owned,RENTED,0,0
2016-07-20,47,98,98,47098,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-10,47,99,99,47099,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-15,47,100,100,47100,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-24,47,101,101,47101,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-18,47,102,102,47102,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-07,47,103,103,47103,HINDUISM,OBC,0,1,0,0,0,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-06,47,104,104,47104,HINDUISM,OBC,0,1,0,0,0,,4,2,"Yes, Private",None,RENTED,0,0
2016-07-14,47,105,105,47105,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-06,47,106,106,47106,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-06,47,107,107,47107,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-06,47,108,108,47108,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,RENTED,0,0
2016-07-07,47,109,109,47109,HINDUISM,GENERAL,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,0,1
2016-07-13,47,110,110,47110,HINDUISM,OBC,0,1,0,0,0,,1,0,No,None,RENTED,0,0
2016-07-03,47,111,111,47111,HINDUISM,OBC,0,0,1,0,0,,2,3,"Yes, Private",None,RENTED,0,0
2016-07-05,47,112,112,47112,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-22,47,113,113,47113,HINDUISM,OBC,0,1,0,0,0,,4,0,"Yes, Government",None,RENTED,1,0
2016-07-01,47,114,114,47114,HINDUISM,OBC,0,1,0,0,0,,6,2,"Yes, Private",Owned,RENTED,0,1
2016-07-01,47,115,115,47115,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-17,47,116,116,47116,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-19,47,117,117,47117,HINDUISM,OBC,0,0,1,0,0,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-23,47,118,118,47118,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-01,47,119,119,47119,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-03,47,120,120,47120,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",Owned,RENTED,1,0
2016-07-19,47,121,121,47121,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-13,47,122,122,47122,HINDUISM,OBC,0,1,0,0,0,,2,0,No,None,RENTED,1,0
2016-07-24,47,123,123,47123,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-24,47,124,124,47124,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-08,47,125,125,47125,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,RENTED,0,0
2016-07-12,47,126,126,47126,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-15,47,127,127,47127,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-13,47,128,128,47128,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",Owned,RENTED,1,1
2016-07-12,47,129,129,47129,HINDUISM,OBC,0,0,1,0,0,,3,1,"Yes, Private",Owned,RENTED,1,0
2016-07-16,47,130,130,47130,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-17,47,131,131,47131,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-13,47,132,132,47132,HINDUISM,OBC,0,0,0,1,0,,3,2,"Yes, Government",None,RENTED,1,0
2016-07-15,47,133,133,47133,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-11,47,134,134,47134,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,0
